TIME,DBTM,DMEA,BPOS,HKLA,HKLX,WOBA,WOBX,TQA,TQX,RPMA,SPPA,CHKP,SPM1,SPM2,TVCA,MFOP,MDOA,MDIA,MTOA,MTIA,MCOA,MCIA,STKC,DRTM,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR13,SPR14,SPR15,SPR20,SPR21,SPR22,SPR23
2016-11-08T202154.000Z,428.315,428.315,15.84104,37.65315,37.65315,12.75417,12.75417,0.0,0.0,0,88.14572,0.0,62,79,-3.628666,0,1.154348,1.050767,0.0,43.11562,0.0,15.60832,4128657,427.0,91.22201,225.08,0.0,245.1033,85,347.3212,186.3607,0.0,0.0,0.4168111,145.4426,141,9240
2016-11-08T202156.000Z,428.3289,428.3289,15.82716,37.03057,37.03057,13.37449,13.37449,0.0,0.0,0,88.66178,0.0,62,79,-3.628666,0,1.154348,1.050767,0.0,43.11562,0.0,15.60832,4128659,427.0,91.22201,225.08,0.0,245.1033,83,364.4144,186.3607,0.0,0.0,0.4168111,145.5644,141,9244
2016-11-08T202158.000Z,428.3394,428.3394,15.81664,36.44065,36.44065,14.00827,14.00827,0.0,0.0,0,88.44922,0.0,62,79,-3.605412,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128664,427.0,91.09528,225.237,0.0,245.1033,88,363.8482,186.3607,0.0,0.0,0.4168111,145.5644,141,9249
2016-11-08T202200.000Z,428.3533,428.3533,15.80276,32.48833,32.48833,17.82812,17.82812,0.0,0.0,0,88.93118,0.0,62,79,-3.616608,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128666,427.0,91.23205,224.7101,0.0,245.1033,86,347.472,186.3607,0.0,0.0,0.4168111,145.6985,141,9249
2016-11-08T202202.000Z,428.3533,428.3533,15.80276,36.49817,36.49817,13.99742,13.99742,0.0,0.0,0,88.58391,0.0,62,79,-3.642204,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128668,427.0,91.09239,224.7101,0.0,245.1033,86,375.0269,186.3607,0.0,0.0,0.4168111,145.6985,141,9254
2016-11-08T202204.000Z,428.3533,428.3533,15.80276,44.48909,44.48909,6.096087,6.096087,0.0,0.0,0,87.93969,0.0,62,79,-3.625004,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128671,427.0,91.4164,224.7101,0.0,245.1033,85,364.2838,186.3607,0.0,0.0,0.4168111,145.8216,141,9254
2016-11-08T202206.000Z,428.3533,428.3533,15.80276,41.51455,41.51455,8.444738,8.444738,0.0,0.0,0,87.93969,0.0,62,79,-3.636402,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128673,427.0,91.4164,225.1386,0.0,245.1033,87,410.7714,186.3607,0.0,0.0,0.4168111,145.8216,141,9254
2016-11-08T202208.000Z,428.3533,428.3533,15.80276,40.60128,40.60128,9.783547,9.783547,0.0,0.0,0,88.72124,0.0,62,79,-3.636402,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128675,427.0,91.4164,225.429,0.0,245.1033,88,458.4532,186.3607,0.0,0.0,0.5428356,110.5307,141,9258
2016-11-08T202210.000Z,428.3533,428.3533,15.80276,33.66664,33.66664,16.5827,16.5827,0.0,0.0,0,88.72124,0.0,62,79,-3.649952,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128678,427.0,91.4164,225.429,0.0,245.1033,90,517.5823,186.3607,0.0,0.0,0.5428356,110.632,141,9263
2016-11-08T202212.000Z,428.3533,428.3533,15.80276,36.92333,36.92333,13.55531,13.55531,0.0,0.0,0,88.72124,0.0,62,79,-3.649952,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128680,427.0,91.4164,224.4979,0.0,0.0,88,539.9675,186.3607,0.0,0.0,0.5428356,110.632,141,9263
2016-11-08T202215.000Z,428.3533,428.3533,15.80276,42.07767,42.07767,8.443688,8.443688,0.0,0.0,0,88.72124,0.0,62,79,-3.758339,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128682,427.0,91.4164,224.3754,0.0,0.0,90,557.8756,186.3607,0.0,0.0,0.5428356,110.7424,141,9267
2016-11-08T202217.000Z,428.3533,428.3533,15.80276,42.07767,42.07767,8.33032,8.33032,0.0,0.0,0,88.57576,0.0,62,79,-3.758339,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128682,427.0,91.4164,224.3754,0.0,0.0,90,557.8756,186.3607,0.0,0.0,0.5428356,110.7424,141,9267
2016-11-08T202219.000Z,428.3639,428.3639,15.79211,43.26084,43.26084,7.14514,7.14514,0.0,0.0,0,88.57576,0.0,62,79,-3.813072,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128685,427.0,91.24097,225.1474,0.0,0.0,90,501.3825,186.3607,0.0,0.0,0.5428356,110.9335,141,9267
2016-11-08T202221.000Z,428.4325,428.4325,15.72357,41.77022,41.77022,8.573553,8.573553,0.0,0.0,0,88.23318,0.0,62,79,-3.82412,0,1.154348,1.050767,0.0,43.58094,0.0,15.60832,4128689,427.0,91.3416,224.336,0.0,0.0,91,401.9341,186.3607,0.0,0.0,0.5428356,111.0703,141,9272
2016-11-08T202223.000Z,428.4566,428.4658,15.69941,41.95911,41.95911,8.573553,8.573553,0.0,0.0,0,88.35256,0.0,62,79,-3.715961,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128692,427.0,91.3416,225.5451,0.0,0.0,93,372.6949,186.3607,0.0,0.0,0.5428356,111.2299,141,9272
2016-11-08T202225.000Z,428.4667,428.4667,15.68936,42.95556,42.95556,7.599286,7.599286,0.0,0.0,0,88.11813,0.0,62,79,-3.651882,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128694,427.0,91.3416,224.7309,0.0,0.0,90,417.5002,186.3607,0.0,0.0,0.5428356,111.3373,141,9277
2016-11-08T202227.000Z,428.4821,428.4821,15.67393,42.30579,42.30579,8.084974,8.084974,0.0,0.0,0,88.47151,0.0,62,79,-3.651882,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128696,427.0,91.3416,224.854,0.0,0.0,90,345.8035,186.3607,0.0,0.0,0.8062757,74.41624,141,9281
2016-11-08T202229.000Z,428.4916,428.4916,15.66448,42.30579,42.30579,8.084974,8.084974,0.0,0.0,0,88.47151,0.0,62,79,-3.651882,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128696,427.0,91.3416,225.5099,0.0,0.0,90,345.8035,186.3607,0.0,0.0,0.8062757,74.41624,141,9281
2016-11-08T202231.000Z,428.5035,428.5035,15.65251,44.1129,44.1129,6.298579,6.298579,0.0,0.0,0,88.47151,0.0,62,79,-3.613823,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128699,427.0,91.3416,225.5099,0.0,0.0,88,443.2002,186.3607,0.0,0.0,0.8062757,74.5311,141,9281
2016-11-08T202233.000Z,428.5035,428.5035,15.65251,44.1129,44.1129,6.298579,6.298579,0.0,0.0,0,88.23653,0.0,62,79,-3.613823,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128699,427.0,91.3416,225.5099,0.0,0.0,88,443.2002,186.3607,0.0,0.0,0.8062757,74.5311,141,9281
2016-11-08T202235.000Z,428.538,428.538,15.61806,46.32845,46.32845,4.084404,4.084404,0.0,0.0,0,88.23653,0.0,62,79,-3.600815,0,1.142166,1.050767,0.0,43.58094,0.0,15.60832,4128701,427.0,91.47913,225.7489,0.0,0.0,88,354.5602,186.3607,0.0,0.0,0.8062757,74.5311,141,9286
2016-11-08T202237.000Z,428.6832,428.6832,15.47284,49.81422,49.81422,0.5914174,0.5914174,0.0,0.0,0,88.4425,0.0,62,79,-3.62431,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128707,427.0,91.47913,225.6244,0.0,0.0,88,333.4843,186.3607,0.0,0.0,0.8062757,74.81277,141,9286
2016-11-08T202240.000Z,428.7437,428.7437,15.41231,46.15557,46.15557,4.214441,4.214441,0.0,0.0,0,88.10428,0.0,62,79,-3.656055,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128709,427.0,91.16786,225.6244,0.0,0.0,91,260.3809,186.3607,0.0,0.0,0.8062757,74.94115,141,9294
2016-11-08T202242.000Z,428.7577,428.7577,15.39832,46.15557,46.15557,4.214441,4.214441,0.0,0.0,0,88.10428,0.0,62,79,-3.681931,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128712,427.0,91.16786,225.6244,0.0,0.0,91,260.3809,186.3607,0.0,0.0,0.8062757,74.94115,141,9294
2016-11-08T202244.000Z,428.8045,428.8045,15.35155,44.42089,44.42089,5.889537,5.889537,0.0,0.0,0,88.73298,0.0,62,79,-3.664867,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128714,427.0,91.16786,225.7387,0.0,0.0,92,293.5947,186.3607,0.0,0.0,0.8062757,75.10074,141,9299
2016-11-08T202246.000Z,428.8375,428.8375,15.31853,42.30045,42.30045,7.786851,7.786851,0.0,0.0,0,88.60246,0.0,62,79,-3.626335,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128716,427.0,91.2916,225.4777,0.0,0.0,92,380.4496,186.3607,0.0,0.0,1.129154,53.13715,141,9299
2016-11-08T202248.000Z,428.851,428.851,15.30501,42.30045,42.30045,8.097769,8.097769,0.0,0.0,0,88.36073,0.0,62,79,-3.63707,0,1.142166,1.050767,0.0,43.09076,0.0,15.60832,4128719,427.0,91.2916,225.4777,0.0,0.0,92,380.4496,186.3607,0.0,0.0,1.129154,53.13715,141,9304
2016-11-08T202250.000Z,428.8636,428.8636,15.29245,41.97823,41.97823,8.426061,8.426061,0.0,0.0,0,88.36073,0.0,62,79,-3.63707,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128721,427.0,91.2916,225.9484,0.0,0.0,92,371.2449,186.3607,0.0,0.0,1.129154,53.13715,141,9304
2016-11-08T202252.000Z,428.8812,428.8812,15.27487,39.93256,39.93256,10.31312,10.31312,0.0,0.0,0,88.36073,0.0,62,79,-3.63707,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128723,427.0,91.43514,226.8583,0.0,0.0,87,448.7444,186.4607,0.0,0.0,1.129154,53.27608,141,9308
2016-11-08T202254.000Z,428.888,428.888,15.26805,38.66228,38.66228,11.55254,11.55254,0.0,0.0,0,88.79628,0.0,62,79,-3.63707,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128726,427.0,91.32852,226.8583,0.0,0.0,89,463.9136,186.4607,0.0,0.0,1.129154,53.42421,141,9308
2016-11-08T202256.000Z,428.8986,428.8986,15.25741,38.02714,38.02714,12.28295,12.28295,0.0,0.0,0,88.45763,0.0,62,79,-3.602131,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128728,427.0,91.32852,226.5475,0.0,0.0,88,489.1637,186.4607,0.0,0.0,1.129154,53.42421,141,9313
2016-11-08T202258.000Z,428.9089,428.9089,15.24712,38.02714,38.02714,12.28295,12.28295,0.0,0.0,0,88.45763,0.0,62,79,-3.644966,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128730,427.0,91.32852,226.5475,0.0,0.0,88,489.1637,186.4607,0.0,0.0,1.129154,53.57013,141,9313
2016-11-08T202300.000Z,428.9089,428.9089,15.24712,36.93579,36.93579,13.59369,13.59369,0.0,0.0,0,88.93896,0.0,62,79,-3.644966,0,1.142166,1.050767,0.0,42.72353,0.0,15.60832,4128733,427.0,91.32852,226.2573,0.0,0.0,88,527.6222,186.4607,0.0,0.0,1.129154,53.57013,141,9318
2016-11-08T202303.000Z,428.9089,428.9089,15.24712,37.8199,37.8199,12.7181,12.7181,0.0,0.0,0,88.70545,0.0,62,79,-3.672092,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128735,427.0,91.46586,226.5297,0.0,0.0,89,536.1962,186.4607,0.0,0.0,1.26298,47.50669,141,9318
2016-11-08T202305.000Z,428.9232,428.9232,15.23288,38.17995,38.17995,12.27945,12.27945,0.0,0.0,0,88.94165,0.0,62,79,-3.672092,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128737,427.0,91.46586,226.5297,0.0,0.0,90,527.3177,186.4607,0.0,0.0,1.26298,47.50669,141,9322
2016-11-08T202307.000Z,428.9232,428.9232,15.23288,38.17995,38.17995,12.27945,12.27945,0.0,0.0,0,88.70679,0.0,62,79,-3.753876,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128740,427.0,91.31912,227.0341,0.0,0.0,91,533.3297,186.4607,0.0,0.0,1.26298,47.50669,141,9322
2016-11-08T202309.000Z,428.9362,428.9362,15.21984,37.91699,37.91699,12.45884,12.45884,0.0,0.0,0,88.82467,0.0,62,79,-3.710838,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128742,427.0,91.31912,226.7118,0.0,0.0,90,543.3851,186.4607,0.0,0.0,1.26298,47.71039,141,9327
2016-11-08T202311.000Z,428.9362,428.9362,15.21984,38.0645,38.0645,12.45884,12.45884,0.0,0.0,0,88.47183,0.0,62,79,-3.63932,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128744,427.0,91.31912,226.7118,0.0,0.0,90,554.0524,186.4607,0.0,0.0,1.26298,47.71039,141,9327
2016-11-08T202313.000Z,428.9496,428.9496,15.20645,38.0645,38.0645,12.34138,12.34138,0.0,0.0,0,88.47183,0.0,62,79,-3.63932,0,1.142166,1.050767,0.0,42.39648,0.0,15.60832,4128747,427.0,91.31912,226.0521,0.0,0.0,89,571.7665,186.4607,0.0,0.0,1.26298,47.81261,141,9332
2016-11-08T202315.000Z,428.9573,428.9573,15.19879,38.0645,38.0645,12.34138,12.34138,0.0,0.0,0,88.47183,0.0,62,79,-3.63932,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128749,427.0,91.31912,226.0521,0.0,0.0,89,571.7665,186.4607,0.0,0.0,1.26298,47.81261,141,9332
2016-11-08T202317.000Z,428.9726,428.9726,15.18348,37.64007,37.64007,12.7281,12.7281,0.0,0.0,0,88.47183,0.0,62,79,-3.589241,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128751,427.0,91.31912,226.0259,0.0,0.0,85,554.7831,186.4607,0.0,0.0,1.26298,47.95418,141,9336
2016-11-08T202319.000Z,428.9817,428.9817,15.17439,37.64007,37.64007,12.7281,12.7281,0.0,0.0,0,88.80283,0.0,62,79,-3.678524,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128753,427.0,91.31912,226.0259,0.0,0.0,85,554.7831,186.4607,0.0,0.0,1.26298,48.64315,141,9336
2016-11-08T202321.000Z,428.9817,428.9817,15.17439,36.86004,36.86004,13.52779,13.52779,0.0,0.0,0,88.80283,0.0,62,79,-3.678524,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128756,427.0,91.31912,226.5467,0.0,0.0,83,572.3511,186.4607,0.0,0.0,1.26298,48.64315,141,9342
2016-11-08T202323.000Z,428.9817,428.9817,15.17439,36.86004,36.86004,13.54271,13.54271,0.0,0.0,0,88.80283,0.0,62,79,-3.678524,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128756,427.0,91.31912,226.5467,0.0,0.0,83,572.3511,186.4607,0.0,0.0,1.26298,48.64315,141,9342
2016-11-08T202325.000Z,428.9922,428.9922,15.16386,36.47003,36.47003,13.92658,13.92658,0.0,0.0,0,88.93151,0.0,62,79,-3.700485,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128759,427.0,91.31912,226.2924,0.0,0.0,83,570.6678,186.4607,0.0,0.0,1.26298,48.64315,141,9342
2016-11-08T202328.000Z,428.9922,428.9922,15.16386,36.93102,36.93102,13.54351,13.54351,0.0,0.0,0,88.46918,0.0,62,79,-3.734146,0,1.142166,1.050767,0.0,42.86753,0.0,15.60832,4128764,427.0,91.47192,226.2924,0.0,0.0,87,570.6678,186.4607,0.0,0.0,1.26298,48.74477,141,9349
2016-11-08T202330.000Z,429.0058,429.0058,15.15022,38.14551,38.14551,12.26397,12.26397,0.0,0.0,0,88.70586,0.0,62,79,-3.830975,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128766,427.0,91.47192,225.802,0.0,0.0,87,577.1619,186.4607,0.0,0.0,1.26298,48.74477,141,9349
2016-11-08T202333.000Z,429.0058,429.0058,15.15022,37.35876,37.35876,13.04396,13.04396,0.0,0.0,0,88.8242,0.0,62,79,-3.789391,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128769,427.0,91.47192,225.9712,0.0,0.0,89,566.6476,186.4607,0.0,0.0,1.26298,48.74477,141,9354
2016-11-08T202335.000Z,429.0186,429.0186,15.13742,36.88338,36.88338,13.52039,13.52039,0.0,0.0,0,88.53042,0.0,62,79,-3.838596,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128771,427.0,91.47192,225.9712,0.0,0.0,88,563.4821,186.4607,0.0,0.0,1.26298,48.74477,141,9354
2016-11-08T202337.000Z,429.0186,429.0186,15.13742,37.3837,37.3837,13.02337,13.02337,0.0,0.0,0,88.91296,0.0,62,79,-3.838596,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128773,427.0,91.47192,225.9712,0.0,0.0,88,570.1299,186.4607,0.0,0.0,1.26298,48.74477,141,9358
2016-11-08T202339.000Z,429.0352,429.0352,15.1208,37.3837,37.3837,13.02337,13.02337,0.0,0.0,0,88.63363,0.0,62,79,-3.838596,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128776,427.0,91.47192,226.1292,0.0,0.0,88,559.7106,186.4607,0.0,0.0,1.26298,48.74477,141,9358
2016-11-08T202341.000Z,429.0537,429.0537,15.10238,37.3837,37.3837,12.93373,12.93373,0.0,0.0,0,88.84691,0.0,62,79,-3.916653,0,1.142166,1.050767,0.0,43.17728,0.0,15.60832,4128778,427.0,91.63592,225.8439,0.0,0.0,88,573.6702,186.4607,0.0,0.0,1.071563,55.993,141,9363
2016-11-08T202343.000Z,429.0616,429.0616,15.09448,37.3837,37.3837,12.93373,12.93373,0.0,0.0,0,88.65942,0.0,62,79,-4.002228,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128780,427.0,91.48811,225.5079,0.0,0.0,88,591.3952,186.4607,0.0,0.0,1.071563,55.993,141,9363
2016-11-08T202345.000Z,429.0616,429.0616,15.09448,36.67398,36.67398,13.72883,13.72883,0.0,0.0,0,88.50685,0.0,62,79,-4.075016,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128783,427.0,91.48811,225.5079,0.0,0.0,90,588.5261,186.4607,0.0,0.0,1.071563,55.993,141,9368
2016-11-08T202347.000Z,429.0616,429.0616,15.09448,37.11499,37.11499,13.29187,13.29187,0.0,0.0,0,88.66588,0.0,62,79,-4.075016,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128785,427.0,91.61417,225.5079,0.0,0.0,91,591.4766,186.4607,0.0,0.0,1.071563,55.993,141,9368
2016-11-08T202349.000Z,429.0735,429.0735,15.08252,37.7455,37.7455,12.662,12.662,0.0,0.0,0,88.66588,0.0,62,79,-3.954605,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128787,427.0,91.61417,223.6838,0.0,0.0,91,582.0338,186.4607,0.0,0.0,1.071563,55.993,141,9372
2016-11-08T202352.000Z,429.083,429.083,15.07307,37.24076,37.24076,13.16292,13.16292,0.0,0.0,0,88.49101,0.0,62,79,-3.921204,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128790,427.0,91.51087,224.4579,0.0,0.0,91,581.0369,186.4607,0.0,0.0,1.071563,55.993,141,9372
2016-11-08T202354.000Z,429.083,429.083,15.07307,36.66039,36.66039,13.74303,13.74303,0.0,0.0,0,88.71678,0.0,62,79,-3.874504,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128792,427.0,91.51087,224.4579,0.0,0.0,90,586.7968,186.4607,0.0,0.0,1.071563,55.993,141,9377
2016-11-08T202356.000Z,429.0976,429.0976,15.05847,37.0262,37.0262,13.38741,13.38741,0.0,0.0,0,88.88849,0.0,62,79,-3.861153,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128794,427.0,91.36729,225.0252,0.0,0.0,88,583.5359,186.4607,0.0,0.0,1.071563,55.993,141,9377
2016-11-08T202358.000Z,429.1049,429.1049,15.05118,37.6191,37.6191,12.78828,12.78828,0.0,0.0,0,88.56256,0.0,62,79,-3.844479,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128797,427.0,91.36729,225.4805,0.0,0.0,86,597.9763,186.4607,0.0,0.0,1.071563,58.39296,141,9382
2016-11-08T202400.000Z,429.1049,429.1049,15.05118,37.50555,37.50555,12.78828,12.78828,0.0,0.0,0,88.69373,0.0,62,79,-3.844479,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128799,427.0,91.4836,226.2124,0.0,0.0,88,596.4138,186.4607,0.0,0.0,1.071563,58.39296,141,9382
2016-11-08T202402.000Z,429.1167,429.1167,15.03933,37.85878,37.85878,12.54779,12.54779,0.0,0.0,0,88.87696,0.0,62,79,-3.756973,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128801,427.0,91.4836,225.7554,0.0,0.0,89,597.7868,186.4607,0.0,0.0,1.071563,58.39296,141,9386
2016-11-08T202404.000Z,429.1167,429.1167,15.03933,36.96939,36.96939,13.43298,13.43298,0.0,0.0,0,88.49798,0.0,62,79,-3.772388,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128804,427.0,91.4836,225.1048,0.0,0.0,89,600.1967,186.4607,0.0,0.0,1.071563,58.39296,141,9386
2016-11-08T202406.000Z,429.1278,429.1278,15.02821,37.0987,37.0987,13.30711,13.30711,0.0,0.0,0,88.66144,0.0,62,79,-3.772388,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128806,427.0,91.58363,225.2945,0.0,0.0,88,595.5673,186.4607,0.0,0.0,1.071563,58.39296,141,9392
2016-11-08T202408.000Z,429.1278,429.1278,15.02821,37.73735,37.73735,12.67018,12.67018,0.0,0.0,0,88.86082,0.0,62,79,-3.783947,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128808,427.0,91.73677,225.6245,0.0,0.0,86,594.4866,186.4607,0.0,0.0,1.071563,58.39296,141,9392
2016-11-08T202410.000Z,429.1414,429.1414,15.01469,38.71268,38.71268,11.69599,11.69599,0.0,0.0,0,88.66637,0.0,62,79,-3.745876,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128811,427.0,91.73677,225.6245,0.0,0.0,88,593.6221,186.4607,0.0,0.0,1.071563,58.39296,141,9397
2016-11-08T202412.000Z,429.1414,429.1414,15.01469,38.21635,38.21635,12.11459,12.11459,0.0,0.0,0,88.66637,0.0,62,79,-3.745876,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128811,427.0,91.73677,225.9986,0.0,0.0,90,585.0616,186.4607,0.0,0.0,1.071563,58.39296,141,9397
2016-11-08T202414.000Z,429.1414,429.1414,15.01469,38.21635,38.21635,12.11459,12.11459,0.0,0.0,0,88.66637,0.0,62,79,-3.75684,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128814,427.0,91.73677,225.9986,0.0,0.0,90,585.0616,186.4607,0.0,0.0,1.071563,58.4949,141,9397
2016-11-08T202417.000Z,429.1414,429.1414,15.01469,38.21635,38.21635,12.11459,12.11459,0.0,0.0,0,88.66637,0.0,62,79,-3.75684,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128814,427.0,91.73677,226.1913,0.0,0.0,90,585.0616,186.4607,0.0,0.0,1.071563,58.4949,141,9397
2016-11-08T202419.000Z,429.1595,429.1595,14.99651,38.62418,38.62418,11.78123,11.78123,0.0,0.0,0,88.78527,0.0,62,79,-3.810062,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128821,427.0,91.73677,226.6773,0.0,0.0,89,554.6363,186.4607,0.0,0.0,1.071563,58.4949,141,9401
2016-11-08T202421.000Z,429.1595,429.1595,14.99651,38.62418,38.62418,11.78123,11.78123,0.0,0.0,0,88.6286,0.0,62,79,-3.978931,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128823,427.0,91.73677,226.2472,0.0,0.0,89,540.7582,186.4607,0.0,0.0,1.071563,58.4949,141,9409
2016-11-08T202423.000Z,429.1691,429.1691,14.98694,38.62418,38.62418,11.78123,11.78123,0.0,0.0,0,88.6286,0.0,62,79,-3.978931,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128823,427.0,91.73677,226.2472,0.0,0.0,89,540.7582,186.4607,0.0,0.0,1.071563,58.4949,141,9409
2016-11-08T202425.000Z,429.1691,429.1691,14.98694,38.62418,38.62418,11.78123,11.78123,0.0,0.0,0,88.6286,0.0,62,79,-4.073368,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128826,427.0,91.73677,225.7908,0.0,0.0,90,540.1476,186.4607,0.0,0.0,1.071563,53.42105,141,9409
2016-11-08T202427.000Z,429.1691,429.1691,14.98694,38.62418,38.62418,11.78123,11.78123,0.0,0.0,0,88.6286,0.0,62,79,-4.073368,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128826,427.0,91.73677,225.7908,0.0,0.0,90,540.1476,186.4607,0.0,0.0,1.071563,53.42105,141,9409
2016-11-08T202429.000Z,429.1874,429.1874,14.96864,37.97126,37.97126,12.34723,12.34723,0.0,0.0,0,88.78565,0.0,62,79,-4.150585,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128829,427.0,91.31432,225.8953,0.0,0.0,89,563.2656,186.4607,0.0,0.0,1.071563,53.42105,141,9414
2016-11-08T202431.000Z,429.2061,429.2061,14.94998,38.47982,38.47982,11.94905,11.94905,0.0,0.0,0,88.78565,0.0,62,79,-4.058498,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128837,427.0,91.46906,225.6868,0.0,0.0,89,566.0224,186.4607,0.0,0.0,1.071563,53.42105,141,9422
2016-11-08T202433.000Z,429.2061,429.2061,14.94998,38.18192,38.18192,12.21676,12.21676,0.0,0.0,0,88.78565,0.0,62,79,-4.058498,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128839,427.0,91.35463,225.6868,0.0,0.0,88,567.8937,186.4607,0.0,0.0,1.071563,53.42105,141,9422
2016-11-08T202435.000Z,429.2061,429.2061,14.94998,38.03296,38.03296,12.36906,12.36906,0.0,0.0,0,88.92293,0.0,62,79,-4.070477,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128841,427.0,91.35463,225.6868,0.0,0.0,90,553.9872,186.4607,0.0,0.0,1.071563,53.42105,141,9426
2016-11-08T202437.000Z,429.2061,429.2061,14.94998,38.20449,38.20449,12.20475,12.20475,0.0,0.0,0,88.92293,0.0,62,79,-4.070477,0,1.142166,1.050767,0.0,43.48409,0.0,15.60832,4128844,427.0,91.52874,225.4187,0.0,0.0,88,557.2882,186.4607,0.0,0.0,1.071563,53.42105,141,9426
2016-11-08T202439.000Z,429.2213,429.2213,14.93478,39.19225,39.19225,11.23535,11.23535,0.0,0.0,0,88.58469,0.0,62,79,-4.143471,0,1.142166,1.050767,0.0,42.7744,0.0,15.60832,4128846,427.0,91.35396,225.6017,0.0,0.0,88,541.5684,186.4607,0.0,0.0,1.427013,42.04588,141,9431
2016-11-08T202442.000Z,429.2213,429.2213,14.93478,39.19225,39.19225,11.23535,11.23535,0.0,0.0,0,88.94009,0.0,62,79,-4.335636,0,1.142166,1.050767,0.0,42.7744,0.0,15.60832,4128848,427.0,91.52882,225.8382,0.0,0.0,89,546.0416,186.4607,0.0,0.0,1.427013,42.04588,141,9431
